feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus.s__Butyricicoccus.pullicaecorum_C	Group	D	1.56669521471843	0.453892060206358	74	40	0.000948702204856144	0.114968622871533
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Dysosmobacter.s__Dysosmobacter.sp910585385	Age	Age	0.316285260711695	0.0907914830848347	74	3	0.00085729018011045	0.114968622871533
d__Bacteria.p__Actinobacteriota.c__Actinomycetia.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces.gerencseriae	Group	C	1.63682333849351	0.47500717304491	74	17	0.000966252036096005	0.114968622871533
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__Roseburia.sp017549185	Group	D	0.946459082276111	0.274171625378946	74	9	0.000947572468981432	0.114968622871533
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Granulicatella.s__Granulicatella.adiacens	Group	D	1.31354246638228	0.382896780482733	74	19	0.00101420578915798	0.115788494262202
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Fimousia.s__Fimousia.sp001940245	Group	D	1.08043900078826	0.314872559584772	74	66	0.001011607821992	0.115788494262202
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.sp900554145	Age	Age	-0.475973327431985	0.141484364221931	74	74	0.00124871110053363	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.formicilis	Age	Age	-0.577036169311467	0.171028320978166	74	74	0.0012112139452084	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Mogibacterium.s__Mogibacterium.diversum	Group	D	1.16647534901975	0.346339576799221	74	72	0.00123374667932839	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__RUG115.s__RUG115.sp900066395	Group	C	-1.51636075178342	0.449523956619611	74	74	0.00121372058610354	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mobilisporobacter.s__Mobilisporobacter.senegalensis	Group	D	0.93093752770205	0.274320976471195	74	8	0.00113894438132962	0.116958679384731
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.xiaochunlingii	Group	D	1.64340739999215	0.487632978160594	74	43	0.00122545895730233	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp017420455	Group	D	1.00090657967	0.297953517162127	74	10	0.00126778676465512	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.83.s__CAG.83.sp900551995	Group	D	-1.27669268529048	0.379497521984413	74	68	0.0012486129882929	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium.sp000424445	Group	D	0.780170466507315	0.232371487600775	74	3	0.00127507809075367	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster.s__Enterocloster.sp001304855	Group	D	1.43387062978624	0.418685481097903	74	28	0.00103304081422027	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Extibacter.s__Extibacter.muris	Group	D	0.983758133282582	0.292463285061149	74	70	0.00125043490037293	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.590.s__CAG.590.sp900552885	Group	C	-1.03102403347206	0.304483361726069	74	68	0.00116585537479545	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__XBB1006.s__XBB1006.sp900115795	Group	D	0.886566415846627	0.260798336660221	74	6	0.00111834873485565	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__UBA2882.s__UBA2882.sp017626095	Group	D	1.00710094967997	0.299498524868905	74	9	0.00125462308138367	0.116958679384731
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.sp015060765	Group	C	-1.49697368571863	0.438451122588485	74	30	0.00106760299933607	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__ER4.s__ER4.sp900763705	Group	D	-1.99972913026706	0.586362468218656	74	46	0.0010805371926989	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__ER4.s__ER4.sp002405995	Group	D	-1.83675644709506	0.54713108581047	74	37	0.00127650418237072	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__ER4.s__ER4.sp900550165	Group	D	-1.50667523754912	0.440672977308873	74	68	0.00105161340517447	0.116958679384731
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp002451555	Group	C	-2.16712992599604	0.636291318170003	74	23	0.00109597767009464	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp900553805	Group	D	-1.01577719437307	0.29717984940508	74	10	0.00105484921142503	0.116958679384731
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900548535	Group	C	-2.70719628473373	0.801700078947271	74	34	0.00120031117398031	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp900551495	Group	D	-1.30914689746978	0.389312165979697	74	26	0.00125425752367857	0.116958679384731
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900543975	Group	D	-1.83944035145388	0.539515185450975	74	19	0.00108381767602292	0.116958679384731
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.mutans	Group	D	1.94817209801038	0.57840768459202	74	36	0.00123315573898345	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Scybalomonas.s__Scybalomonas.excrementigallinarum	Group	D	1.32518723955817	0.389197037443829	74	24	0.00109925095045668	0.116958679384731
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Sodaliphilus.s__Sodaliphilus.pleomorphus	Group	D	-1.29046877718233	0.377929373401868	74	11	0.00106644656125045	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Dysosmobacter.s__Dysosmobacter.sp017380995	Age	Age	0.234961614817378	0.0693267564305659	74	0	0.00115479299187749	0.116958679384731
d__Bacteria.p__Cyanobacteria.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__Stercorousia.s__Stercorousia.sp900752845	Group	D	1.35656908754124	0.399239884345794	74	13	0.00112380453539293	0.116958679384731
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus.sp004210295	Group	D	0.83849176507623	0.248948745913723	74	6	0.00123328707281162	0.116958679384731
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus_A.s__Lactococcus_A.laudensis	Group	D	0.724070418510019	0.214449124447154	74	5	0.00120180620449432	0.116958679384731
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Alloprevotella.s__Alloprevotella.sp900542795	Group	C	-1.35048461474424	0.400643428476818	74	7	0.00122310529480384	0.116958679384731
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__UBA1381.f__UBA1381.g__CAG.41.s__CAG.41.sp910579415	Group	D	1.04942416722838	0.31410941090198	74	10	0.00134203529904715	0.122184669473375
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella.s__Holdemanella.sp900547815	Group	C	-2.23148918415026	0.668516908199711	74	28	0.00135449943926899	0.122543864364053
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes.avistercoris	Group	D	1.24040588510512	0.371986151841039	74	48	0.0013689365934333	0.123075955603363
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__Roseburia.sp910577925	Group	D	1.06146262187688	0.318690075333307	74	14	0.00138532925476207	0.123776157327655
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp002439605	Group	C	-2.04502010618772	0.616683335755756	74	18	0.00144905543566634	0.128670755815187
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__COE1.s__COE1.sp014239155	Group	D	1.22216295745872	0.370350103269116	74	20	0.00152298532333997	0.134197144558975
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.sp900316805	Group	D	1.40189233736007	0.425512296865691	74	42	0.0015486079942155	0.134197144558975
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Pelethomonas.s__Pelethomonas.sp900549475	Group	D	-1.18357377973423	0.359139197865185	74	64	0.00154391732304535	0.134197144558975
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Fimisoma.s__Fimisoma.sp900754795	Group	C	1.70243159171446	0.516214006601185	74	14	0.00153287309379839	0.134197144558975
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900757185	Group	C	1.9549426053474	0.594344497259527	74	12	0.00157432447705634	0.13421211654713
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__MD308.s__MD308.sp000403475	Group	D	1.23264603984991	0.375027431832304	74	22	0.00158610078644505	0.13421211654713
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__CAG.74.g__Faecivicinus.s__Faecivicinus.sp900553265	Group	D	-2.06699421261803	0.62856057578445	74	36	0.00157812559537469	0.13421211654713
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Anaerotignaceae.g__Coprocola.s__Coprocola.pullicola	Age	Age	0.511133962490017	0.155240001840416	74	11	0.00155844254421704	0.13421211654713
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.buccae	Group	C	-1.27035741940451	0.386861414594173	74	12	0.00160108565998288	0.134687819993297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Copromorpha.s__Copromorpha.excrementigallinarum	Group	C	1.62518714752189	0.499200570716686	74	17	0.00174532581986553	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__MD308.s__MD308.sp910578455	Group	D	1.36238495972456	0.417582357622297	74	45	0.00170852350830727	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter.sp900541505	Group	C	1.13797139201931	0.350734277929435	74	72	0.00180510397646771	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoanaerobaculum.s__Lachnoanaerobaculum.gingivalis	Group	D	0.836286253636608	0.256758558937825	74	6	0.00173728198071517	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.590.s__CAG.590.sp902793335	Group	D	1.18535038787677	0.36264648178705	74	62	0.00167715296950324	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_I.s__Eubacterium_I.ramulus_A	Group	C	-1.04265682124633	0.318738935880269	74	74	0.00166394385710861	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Lawsonibacter.s__Lawsonibacter.sp014287875	Group	D	-0.688643783266809	0.211486871744737	74	74	0.00174201587117917	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia.s__Blautia.merdipullorum	Group	D	0.881678554251333	0.269905226460805	74	66	0.00168739127861334	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Choladocola.s__Choladocola.sp003480725	Group	C	-1.05809696941264	0.325920701628091	74	74	0.00179442926395245	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Choladousia.s__Choladousia.sp900757145	Group	D	1.75374015807609	0.539190506242178	74	47	0.00176158172426157	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.632.s__CAG.632.sp017460485	Group	D	0.766186442279475	0.236115650873383	74	71	0.00180278097334992	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Lawsonibacter.s__Lawsonibacter.sp905215425	Group	D	-0.943118923710989	0.290464989445236	74	69	0.00179201213425403	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__CAG.74.g__Pullichristensenella.s__Pullichristensenella.excrementipullorum	Group	D	-2.33441750631652	0.716219910619154	74	52	0.00172529318240074	0.136140333611952
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Caccocola.s__Caccocola.sp900545755	Group	D	-1.13559130829435	0.34896866101716	74	10	0.00175303794184983	0.136140333611952
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp004554665	Group	C	-1.23978983293259	0.379222783952098	74	12	0.00167366415619165	0.136140333611952
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.sanguinis	Group	D	1.29862200115327	0.400298437900646	74	20	0.00180733548254076	0.136140333611952
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.loxodontisalivarius	Group	D	0.86866078905919	0.265670726833927	74	6	0.00167162606968863	0.136140333611952
d__Bacteria.p__Firmicutes_C.c__Negativicutes.o__Veillonellales.f__Dialisteraceae.g__Dialister.s__Dialister.hominis	Group	D	2.0609205878099	0.633429090325737	74	29	0.00175594244892039	0.136140333611952
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Lancefieldella.s__Lancefieldella.sp015258605	Group	D	1.42255202650482	0.43850700370676	74	13	0.00180763320958518	0.136140333611952
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp002299275	Group	C	-1.24303625155597	0.381602339096269	74	6	0.00173558178125188	0.136140333611952
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter.caccogallinarum	Group	D	1.66187253891863	0.512891625729916	74	41	0.00182911497528638	0.137040723539034
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Clostridium_AQ.s__Clostridium_AQ.innocuum	Group	D	0.935650091629957	0.289367120193717	74	74	0.00186716563372396	0.138449369284119
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UBA737.s__UBA737.sp002451855	Group	C	1.12907460522303	0.349125833630381	74	11	0.00186393927270885	0.138449369284119
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__An92.s__An92.sp009935845	Age	Age	0.449648477392418	0.139249906779947	74	17	0.00189208027327383	0.139577306313046
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Muricomes.s__Muricomes.intestini	Group	D	1.26198736180241	0.391026087670079	74	34	0.00190188811635728	0.139585002825508
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp900752285	Group	D	-0.53966782409909	0.167529855772887	74	74	0.00193714674911489	0.140736646394029
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__CAG.74.g__Ventricola.s__Ventricola.sp004557905	Group	D	-1.56331730919891	0.485060431979873	74	27	0.00192770653050022	0.140736646394029
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900557255	Group	C	-1.85122144913562	0.575301051730907	74	74	0.0019577766482343	0.141520688868595
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes.excrementavium	Group	D	1.3556008580261	0.421944970607413	74	59	0.00198819757761132	0.143001110769694
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp002251245	Group	C	-1.66741451896202	0.520281423636026	74	18	0.0020363848327166	0.145738287654867
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Scybalocola.s__Scybalocola.sp900557175	Group	D	1.71380276224078	0.536022338335462	74	64	0.00208352832310608	0.146919386901377
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NSJ.62.s__NSJ.62.sp018919205	Group	D	-1.18615171082967	0.370857738627667	74	71	0.00207636019152797	0.146919386901377
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__RGIG4284.s__RGIG4284.sp910576205	Group	C	1.12653660891046	0.35223131831906	74	13	0.00207707876335329	0.146919386901377
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.sp000314795	Group	D	1.55585283549587	0.487025446053082	74	52	0.00210031319730992	0.147380513869772
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__Borkfalkiaceae.g__UBA7597.s__UBA7597.sp003448195	Group	D	-1.11070344109019	0.348521377593358	74	7	0.00214967586646478	0.150112074461631
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.variabilis_A	Age	Age	-0.606072241087873	0.190417328338895	74	63	0.00217599857041988	0.151216132538599
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__QAND01.g__UMGS1975.s__UMGS1975.sp900751745	Group	D	-1.56886773978723	0.49330719125178	74	47	0.00219281847440717	0.151652373818976
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes.sp001940315	Group	D	1.16839409606276	0.368006571067896	74	66	0.00222859646077961	0.152658857563403
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp004556065	Group	C	-1.24511350201174	0.392167517602872	74	11	0.00222842285791624	0.152658857563403
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Lancefieldella.s__Lancefieldella.sp902373375	Group	D	0.906593040893013	0.285889937417544	74	9	0.00225421037064748	0.153681593278503
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp000433175	Group	C	-1.07517975520996	0.339264023786766	74	9	0.00226761115634937	0.153865973981536
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900760905	Group	C	1.55730701431471	0.491655788319549	74	18	0.00227907780670319	0.153918001171011
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Schaedlerella.s__Schaedlerella.sp002320245	Group	D	0.47621845449507	0.150583593310458	74	74	0.00231346170144036	0.154786728256835
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp000424185	Group	C	-1.23996580304208	0.39206356689669	74	12	0.00231221576316066	0.154786728256835
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__SFTJ01.s__SFTJ01.sp905210415	Group	C	-1.7540551275116	0.555899224713285	74	37	0.00236350824897087	0.157403084080768
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_I.s__Eubacterium_I.sp900546495	Group	C	-0.835492363142309	0.265518306537943	74	74	0.00242587519714889	0.158619157777213
